Precision,Recall,F1 Score,Test Precision,Test Recall,Test F1,Number of examples,Margin,Clauses,Specificity,Accumulation,Max_included_literals
0.6683193790367891,0.046586687651669734,,0.5802515641563094,0.03273913289866939,0.061409684973188036,250,500,15,20.0,5,19
0.7147355199308654,0.20672022059697215,0.30812884773136345,0.416218481816081,0.05068163595299969,,250,500,15,20.0,27,3
0.929079850717083,0.3658148477525253,0.5191057656270618,0.8570426463971799,0.24824956480187502,0.3749669736611849,250,500,15,20.0,27,11
0.889106206024292,0.19161460787795218,0.3115191559283875,0.5382084149508011,0.033063155202253926,0.06208032408660588,250,500,15,20.0,27,19
0.9388591205756414,0.5093687953875607,0.6562160560024376,0.831170586772926,0.3204370447709621,0.45778492639293217,250,500,15,20.0,49,3
0.9424645203847262,0.36746927503406324,0.5146714232649752,0.5559320834926129,0.06790780243230908,,250,500,15,20.0,49,11
0.8135072876604533,0.36253694468930814,0.4796694654921901,0.3065551564083021,0.031851108151563605,,250,500,15,20.0,49,19
0.7936132612715437,0.5304819152023891,0.6348961392884447,0.7994157350659841,0.5228562050843222,0.6312484521456992,250,500,57,2.5,5,3
0.7594891249898101,0.5111449637142622,0.6100068181483888,0.7692843193831874,0.5127061320565088,0.614598372819662,250,500,57,2.5,5,11
0.8186019830291721,0.6059668625717111,0.6945871646129652,0.7978308066500494,0.5996653063387732,0.68329636819417,250,500,57,2.5,5,19
0.6030282635794414,0.42875976399152105,0.5006761916599274,0.5389484959409612,0.3289156788742221,0.4070326367627184,250,500,57,2.5,27,3
0.6319834050824632,0.4604642830787499,0.532305706080008,0.5272930432370923,0.35582501012656986,0.42446559375715326,250,500,57,2.5,27,11
0.6204911407143076,0.47505596260130184,0.5376149777103499,0.56048873091176,0.3776428192998678,0.4508879047069273,250,500,57,2.5,27,19
0.6057965577218913,0.48930786509967067,0.5412373723392351,0.4687946937841692,0.3550231071029069,0.40397518229562157,250,500,57,2.5,49,3
0.6750395170920714,0.5317829443109674,0.5945159726256101,0.5782766856800003,0.3592094985156784,0.4424236916767501,250,500,57,2.5,49,11
0.6092996471772196,0.5054223765060104,0.5524463373489193,0.5041857712638514,0.314900505568539,0.38659671801867435,250,500,57,2.5,49,19
0.6943436530977196,0.1994457167822902,0.30196887708021863,0.7427223905012572,0.19066064375935515,0.293007204907769,250,500,57,11.25,5,3
0.6698924051877166,0.1865862463088931,0.2909614788041426,0.7117800338714575,0.16544839031893857,0.2667910534338617,250,500,57,11.25,5,11
0.6986047116310231,0.11892764072106293,0.1993350901529598,0.7739441698214357,0.10893937268186765,0.18687843494279255,250,500,57,11.25,5,19
0.716944165764295,0.29146438036151623,0.411808158841424,0.6107728656204823,0.1995379620228266,0.29926407944783096,250,500,57,11.25,27,3
0.7781914886282302,0.2787890063531832,0.39980140327842106,0.5424743237541514,0.10936476292550244,0.17899155759152652,250,500,57,11.25,27,11
0.8442479558171978,0.3985051191992293,0.5396386144385451,0.6613667965239424,0.2630334576328765,0.3756256952916109,250,500,57,11.25,27,19
0.8254697488961579,0.38190939239116956,0.521523201651448,0.6666076070411049,0.23890800010862867,0.3513719685875844,250,500,57,11.25,49,3
0.8010365864096475,0.32722400358346526,0.4591532172759905,0.5885094887248142,0.15484443576859583,0.2430517196095635,250,500,57,11.25,49,11
0.817596650548655,0.27594788184450847,0.4054260893960792,0.5571080229393798,0.15325252833941183,0.23403974219016915,250,500,57,11.25,49,19
0.7001648180480543,0.0694583869629551,0.12530897109458597,0.6606771427694038,0.039428659800063194,0.07377365749946282,250,500,57,20.0,5,3
0.698262293446963,0.06301370112337511,0.11302828942674963,0.6346148780136827,0.06781366616055538,0.11666160827040985,250,500,57,20.0,5,11
0.5165263412836498,0.04974332429401817,0.08974502820087381,0.5009078079249009,0.0367398241309585,0.06691266802203572,250,500,57,20.0,5,19
0.7836290042978228,0.216762738601279,0.33711531137514433,0.4984066489060244,0.07288369049643853,0.1270057429567026,250,500,57,20.0,27,3
0.7843604120732001,0.25145374086239114,0.37510440126730865,0.5845912624662034,0.11336221607611313,0.18821703548064425,250,500,57,20.0,27,11
0.8284440652034881,0.27577294719228945,0.40341119977493384,0.5936560174462101,0.1126556619290691,0.18886015993361485,250,500,57,20.0,27,19
0.9044519118356645,0.4053683272713504,0.5579335525175011,0.7679646072655388,0.24536391192357246,0.3714581415780087,250,500,57,20.0,49,3
0.9286886857525629,0.30791474522023027,0.46095824437589134,0.6805447174370025,0.09674152535533084,0.16901127275455993,250,500,57,20.0,49,11
0.9449087748423004,0.32362892852565533,0.4793061889825806,0.7073952592602016,0.11859019863250313,0.2015733923450666,250,500,57,20.0,49,19
0.7171494241894555,0.41417715859315773,0.523876313698657,0.6853974155714796,0.4097238125366481,0.5119723866634426,250,500,99,2.5,5,3
0.7209658176902013,0.4298287896954619,0.5373437545459508,0.728979820977867,0.4244538320217954,0.5354063321918047,250,500,99,2.5,5,11
0.7854559626626691,0.5117022761849532,0.6178638086386834,0.7763332004837852,0.5063772916034224,0.6112843837401261,250,500,99,2.5,5,19
0.6032772152670837,0.47824497583208153,0.5334317684428507,0.5434888045688179,0.38793956595854956,0.4526593554231775,250,500,99,2.5,27,3
0.6323565523224688,0.546318365970122,0.5859960671825972,0.5600878193225455,0.4635294967411394,0.5069544484364591,250,500,99,2.5,27,11
0.6525121657033602,0.5138251739796669,0.5746456758226217,0.6303275036798636,0.4202883054133055,0.5040253970811777,250,500,99,2.5,27,19
0.6596020555390122,0.5442083309148483,0.5959869271124348,0.5628146193368428,0.38596031651629253,0.45780088678778397,250,500,99,2.5,49,3
0.6488116819137177,0.4991266462519485,0.5637382318772797,0.5264322608421957,0.3508445856622431,0.4208337512952694,250,500,99,2.5,49,11
0.6536762093464957,0.5249851093602695,0.5816982121394049,0.5194882139040512,0.37455634634609647,0.43505884787781707,250,500,99,2.5,49,19
0.5860992259719181,0.0629725846273646,0.11279087760368034,0.5844987778147458,0.06031901378762317,0.10788858930802382,250,500,99,11.25,5,3
0.7097737062115668,0.16117170779987458,0.2615694342863023,0.7277587683964424,0.14793186898771712,0.2437498449791846,250,500,99,11.25,5,11
0.6574635642404506,0.11335128220270488,0.19290324914456408,0.6283505380038007,0.11058631257654046,0.1872957649206646,250,500,99,11.25,5,19
0.7458291832694307,0.24721681438969495,0.36935525921177154,0.5141792413702322,0.1369154603394909,0.21591899197172834,250,500,99,11.25,27,3
0.8069001986719934,0.3128210015506753,0.4481127308088508,0.7103242678298909,0.24873770763913072,0.36702790088321735,250,500,99,11.25,27,11
0.8617313074347469,0.30446614436695524,0.4457092507335481,0.6424839334648555,0.18380503774202406,0.28303335988983735,250,500,99,11.25,27,19
0.7869355961998792,0.3644792135621728,0.4976227208018172,0.6040989808532571,0.19527291051339948,0.2947385971589424,250,500,99,11.25,49,3
0.7805690947667471,0.2899644251089436,0.41808002459800053,0.5894745722589874,0.1417432044514549,0.2255010301570801,250,500,99,11.25,49,11
0.8370345915798765,0.3218162870879222,0.4615478927752042,0.6340906955735386,0.13241222566280042,0.21831076278028896,250,500,99,11.25,49,19
0.7371280917674619,0.05844694475324575,0.10745058758207798,0.5994556600894266,0.04816770027797546,0.08793206246763917,250,500,99,20.0,5,3
0.6813557136145472,0.06713186066505825,0.12036272714110301,0.5256473158643215,0.06713547852075169,0.11568098812958795,250,500,99,20.0,5,11
0.71692584991848,0.06506663575192362,0.11834627240731747,0.7120514467705307,0.05255061231934807,0.0970038859661002,250,500,99,20.0,5,19
0.8195845130580771,0.2201818203605866,0.3463283031411643,0.599452976787257,0.12082624101365406,0.20084835883517488,250,500,99,20.0,27,3
0.8858136121885208,0.23420828188497944,0.36566517767286927,0.7090765444671763,0.1272933404400306,0.21436667587039057,250,500,99,20.0,27,11
0.8564889401058491,0.2155737048694637,0.33985768592299226,0.6546700805294746,0.15056214234817045,0.2423453691603304,250,500,99,20.0,27,19
0.8320635206742232,0.341453323019119,0.48384982998490234,0.6811821271924035,0.1929953306495188,0.29976632838266815,250,500,99,20.0,49,3
0.9128432310847376,0.26057580923989554,0.40135523597082484,0.6838406673566623,0.08979579148966242,0.15802264714557815,250,500,99,20.0,49,11
0.9437553674990735,0.27911535203763915,0.4286832784688533,0.7105196451855342,0.11983233681333653,0.20484973384564542,250,500,99,20.0,49,19
0.757637648410698,0.587213230478575,0.6523809968261557,0.736770526671815,0.5660160570403531,0.6292069697605545,625,50,15,2.5,5,3
0.6954885926660366,0.5211820051219358,0.5905567516561827,0.6886686335674532,0.5195203255009267,0.5845257585153038,625,50,15,2.5,5,11
0.7123777066650603,0.46572648217855617,0.5526015395262921,0.6712395538464828,0.46350393430522946,0.5416459888843691,625,50,15,2.5,5,19
0.740473779147203,0.6015230815306107,0.6626753098137687,0.6634642237158276,0.490334523509975,0.562393647080674,625,50,15,2.5,27,3
0.7467572768140388,0.6447926193911168,0.6915863475030449,0.6825877721766341,0.5741170944118126,0.6230619990471443,625,50,15,2.5,27,11
0.7300560367137106,0.40031209838497317,0.5122166500240629,0.6340224839036359,0.29012351164012046,0.3955705536459318,625,50,15,2.5,27,19
0.7345935979197968,0.4992162274166692,0.5937680177374963,0.5853431447717006,0.35566530762533577,0.4413940517129653,625,50,15,2.5,49,3
0.632863625246064,0.527196422315219,0.5749143325948982,0.5358689617052269,0.401508281864464,0.4589295522287276,625,50,15,2.5,49,11
0.7592151357601378,0.5422073214572253,0.6317496860802047,0.6477904322489508,0.45600330529215255,0.53469269840085,625,50,15,2.5,49,19
0.6642166274396788,0.10074289610337604,0.17338604161502816,,0.09790145550102194,,625,50,15,11.25,5,3
0.492436865785286,0.011438385428861601,0.020674140914755626,0.4210989140184125,0.011135578876029346,0.019934500489203068,625,50,15,11.25,5,11
0.6144862574478841,0.2450335792900927,0.33116933527116266,0.5701465337670458,0.22125959424933095,0.3049293462919979,625,50,15,11.25,5,19
0.6951825349953826,0.283417492607972,0.4000918566129869,0.38113014171175713,0.1146246487967631,0.17524982402656814,625,50,15,11.25,27,3
0.7682011273528946,0.28692663144287567,0.4112582681480932,0.5685300573624446,0.11825525361100389,0.18681176866718333,625,50,15,11.25,27,11
0.7778714344405504,0.21257902389360164,0.3213924424352316,0.5542829678177504,0.15147320974360753,0.23364196200406545,625,50,15,11.25,27,19
0.8314252330236438,0.4244932397041347,0.5551494463643707,0.7072803363875789,0.31668622802337054,0.43004778351241446,625,50,15,11.25,49,3
0.868081192173996,0.32468355748126254,0.46404380923271726,0.4760958655531775,0.12902375720786008,0.198205654939507,625,50,15,11.25,49,11
0.8276185669465499,0.3224360728563899,0.46065768097515447,0.45241552634707477,0.11945519767373963,,625,50,15,11.25,49,19
0.767972144776612,0.19322299385461514,,0.736742685209179,0.1853348778192512,,625,50,15,20.0,5,3
0.7772294706897781,0.09411918519990768,0.1628639307110718,0.6108181689813578,0.0715770151475546,0.12191872604296204,625,50,15,20.0,5,11
0.7651947684591897,0.10808784005282503,0.18753352055135633,0.6676421291973356,0.11566080859117761,0.19590731327005048,625,50,15,20.0,5,19
0.8231950497409607,0.1358230863486431,0.23131136969141003,0.26048303542061385,0.05045444856488257,,625,50,15,20.0,27,3
0.775862796974847,0.24834407860070232,0.3584192614000397,0.39823885283038235,0.15857871265246828,,625,50,15,20.0,27,11
0.9401562118039035,0.22476653484066478,0.36157810342481006,0.62344801139767,0.07695302579093898,0.13488124546113564,625,50,15,20.0,27,19
0.855751791639151,0.2795601167695741,0.4206595311504265,0.5932467614967876,0.17235706778412424,0.2658869190708231,625,50,15,20.0,49,3
0.8751759952806157,0.22907212251357978,0.35446310907916173,0.6815022194185315,0.15131342485023377,,625,50,15,20.0,49,11
0.7384838567872349,0.16085020635503963,,0.7306234274710236,0.09923701246267756,,625,50,15,20.0,49,19
0.7622134576882366,0.5703965646939478,0.6517294066769956,0.7609828980251886,0.5569985573195795,0.6423832103925139,625,50,57,2.5,5,3
0.7527795486365211,0.5170730592900272,0.6120805456890925,0.7667432897769103,0.5099900291464208,0.611261373889761,625,50,57,2.5,5,11
0.7268355846526309,0.448076490609208,0.5466395170105813,0.6929264633636208,0.4387856065362476,0.5298841932022829,625,50,57,2.5,5,19
0.6364316749998078,0.4455072111027409,0.5240211635342672,0.5563077520418717,0.35250654474391857,0.4314467122099147,625,50,57,2.5,27,3
0.6355880099620119,0.45708075993195524,0.5311480187381121,0.5721705671067905,0.35646738632065983,0.43854034444674317,625,50,57,2.5,27,11
0.6776141161400413,0.5003538006970008,0.5751672488119536,0.60330888950257,0.4192309524478505,0.4943650742756388,625,50,57,2.5,27,19
0.6478485385111619,0.49987494966549645,0.5640503349576985,0.5322105009295272,0.37303032138371495,0.43843045045943846,625,50,57,2.5,49,3
0.699986386969507,0.5419999466807309,0.6107241886802125,0.6016021707005549,0.38802045999241414,0.4715074803298849,625,50,57,2.5,49,11
0.6971163068061647,0.5954716268677923,0.6422403720588972,0.6295801326654332,0.4923932905121436,0.5525032182555777,625,50,57,2.5,49,19
0.5493867843229061,0.05894931388277265,0.1058210213721129,0.513281289749915,0.045043957373348174,0.0821568770180152,625,50,57,11.25,5,3
0.673248318954247,0.14692096333311022,0.23631373383959134,0.6218257231853056,0.14721976451209765,0.23206334719578672,625,50,57,11.25,5,11
0.6459808126619291,0.14439412469246865,0.23140604252444363,0.6168192745834333,0.13841807351756474,0.22265665875123364,625,50,57,11.25,5,19
0.7617925331642534,0.29451459343831565,0.4222387235038594,0.6131278238558331,0.18379290752180044,0.2803591759568809,625,50,57,11.25,27,3
0.770591073885868,0.2928451174453962,0.4227085689101179,0.6209638829932671,0.19757879525434233,0.2987159906438887,625,50,57,11.25,27,11
0.646399060638486,0.1878066708625016,0.29016104454048297,0.5418077381947707,0.1359551392038406,0.21617132666194736,625,50,57,11.25,27,19
0.797600741421708,0.33839325187833097,0.47396768242203335,0.5427532336479551,0.19383388840484092,0.2855611087826769,625,50,57,11.25,49,3
0.756365453908776,0.3090514438687802,0.437988446531824,0.48810925201613814,0.15105222680241093,0.2301688417041673,625,50,57,11.25,49,11
0.7927232199763286,0.3267803556132885,0.4613338262270231,0.5996176425260391,0.17268861847167435,0.26766106124495326,625,50,57,11.25,49,19
0.5870729660939475,0.03722208341439654,0.06961907298704792,0.615357005384706,0.028213078750803307,0.05312261531132165,625,50,57,20.0,5,3
0.583007431428781,0.06512529891585922,0.11687551504413053,0.5211144591888508,0.06470254603037338,0.11442949674114879,625,50,57,20.0,5,11
0.5792446263367184,0.037291985359341064,0.06918551210489678,0.5137775156236866,0.03472215532833803,0.06340180596591928,625,50,57,20.0,5,19
0.6829845948765668,0.1561416130595654,0.2519623058894628,0.5069128300769892,0.10790330931765159,0.17592330699768252,625,50,57,20.0,27,3
0.8273095425877426,0.2060599731037234,0.3291579040279194,0.5085959879680793,0.10415320095789285,0.17225291214898444,625,50,57,20.0,27,11
0.7979906033382776,0.22902384266005188,0.35008260081853654,0.53396456779204,0.12230414059186255,0.19695198276448675,625,50,57,20.0,27,19
0.8684447781333611,0.2840489208915789,0.42750852150560714,0.6628947791166161,0.16281544547346713,0.26098816929807794,625,50,57,20.0,49,3
0.8693008372777862,0.2438802944824536,0.375814119009829,0.7015050216146821,0.11909205366824994,0.20087613348086786,625,50,57,20.0,49,11
0.8462924493711806,0.3074802942358938,0.45042657701426236,0.5807323392622358,0.13756198494167549,0.22084415308448468,625,50,57,20.0,49,19
0.770853889273475,0.4835227195046033,0.5938219443041676,0.7901772027926235,0.47540674290512364,0.593162026086457,625,50,99,2.5,5,3
0.7347820329167067,0.457155981969573,0.5625806755757599,0.7339173894110299,0.4490592947230608,0.5563640873806762,625,50,99,2.5,5,11
0.7200317750548788,0.42205731433630544,0.5316772193506768,0.6967531202340747,0.4065665964724581,0.5130407875513598,625,50,99,2.5,5,19
0.5816470796727071,0.36957874089104126,0.4518260172090478,0.5144080921110626,0.2979232455880289,0.3771288505400673,625,50,99,2.5,27,3
0.6143413455384752,0.36165990304464557,0.45466093306015715,0.5324162161291892,0.27415830881979225,0.3613492807184296,625,50,99,2.5,27,11
0.5924094043314964,0.42649073423835676,0.49522983631261047,0.5184323102520578,0.3356662058700846,0.4060116908075312,625,50,99,2.5,27,19
0.6151327056671572,0.4612020262165173,0.5270410168632181,0.5140220915593959,0.34817677857839474,0.41491018983136013,625,50,99,2.5,49,3
0.634042631851324,0.46221948906399446,0.5344697232186929,0.5674406835923836,0.35588588812154437,0.4373429221929079,625,50,99,2.5,49,11
0.6430382529544404,0.4832200639198824,0.551590328060096,0.5285041726697401,0.3485556440193696,0.4198227103367337,625,50,99,2.5,49,19
0.5080512240530107,0.056921909461223025,0.10131998885024793,0.5089450702352668,0.053233766947315124,0.09553661256913885,625,50,99,11.25,5,3
0.5754852482145887,0.12218198526127151,0.20100501480362476,0.5391586186044536,0.11343789756561097,0.1870882464391018,625,50,99,11.25,5,11
0.4752048206642139,0.07637941224358061,0.1293780869334552,0.6587977927544281,0.06625487027998368,0.11690010417353455,625,50,99,11.25,5,19
0.6707422380130126,0.2524577300278577,0.3664861949497018,0.5836394433941566,0.17514487990836922,0.2691662093206814,625,50,99,11.25,27,3
0.6885019753773176,0.2510452195335697,0.36750704677373297,0.5918272288349505,0.16790197206994345,0.26060307500234753,625,50,99,11.25,27,11
0.7082036856459145,0.22839629914990658,0.3450922160654947,0.5499329346716604,0.12564200432860945,0.20407552969041973,625,50,99,11.25,27,19
0.7349323129266668,0.3019340200771925,0.42747811209891656,0.5666686286372473,0.19573037471047094,0.2894091141707751,625,50,99,11.25,49,3
0.7620550451739738,0.2939543729913866,0.423765932474949,0.5145770727590558,0.12897074085643426,0.20593211969818048,625,50,99,11.25,49,11
0.8044337642013311,0.28629175298081716,0.42121158113203505,0.5511615554904895,0.14825368859151408,0.2334018888058109,625,50,99,11.25,49,19
0.650849877991395,0.08839619985214779,0.15513351146225976,0.6352382086584094,0.08246486858295246,0.14542966907360333,625,50,99,20.0,5,3
0.6572221594830827,0.061699596093759454,0.11095968238454125,0.5808784419121865,0.051217666050618726,0.09244692057175152,625,50,99,20.0,5,11
0.49899444883858024,0.03860750901226458,0.07110118724430635,0.5814633311843358,0.031636522403482345,0.05949532913480955,625,50,99,20.0,5,19
0.7181942685288638,0.18005748677658934,0.28663193849310586,0.6171135262667388,0.1141168112526287,0.19238385647413644,625,50,99,20.0,27,3
0.7644497772663196,0.18869253589552556,0.3007232301562357,0.5687197763966488,0.10168980660093788,0.1716608671681055,625,50,99,20.0,27,11
0.7983483982990749,0.2052469710057333,0.3245900230756641,0.5955280331308891,0.11980373101366527,0.19921899541295304,625,50,99,20.0,27,19
0.7583561174906365,0.27135002222224053,0.3993965744135777,0.6038187280873452,0.15389930436971885,0.24487104959947956,625,50,99,20.0,49,3
0.8426123246431891,0.21130709665861708,0.33660193758572976,0.5938344031522024,0.08312992984001771,0.14488478339601857,625,50,99,20.0,49,11
0.8457201889510645,0.24097962502662804,0.37466712486404175,0.6545092483311125,0.10063781446808276,0.1743659239874893,625,50,99,20.0,49,19
0.6833451377771153,0.55112802130075,0.6072013309344011,0.6853157995282431,0.5476093323861172,0.6022435256882942,625,275,15,2.5,5,3
0.7987489873639408,0.5576726770962578,0.6553530727582377,0.8163962897363691,0.557187315908558,0.6605715365085344,625,275,15,2.5,5,11
0.8067435217286096,0.6078661144761851,0.6927139464446679,0.8048918269033376,0.616972431617648,0.6979498528306551,625,275,15,2.5,5,19
0.6211762220423451,0.47941094902499726,0.540884285926298,0.5189539345725761,0.37245792521047283,0.432611238686797,625,275,15,2.5,27,3
0.5756288866552992,0.39812234772398275,0.4684264510539101,0.5538135334437906,0.3071731799633018,0.3942240739811951,625,275,15,2.5,27,11
0.6643576130255465,0.5399963727949911,0.5948048778617111,0.5418755198762506,0.41113962275475535,0.4667400071538287,625,275,15,2.5,27,19
0.6353350768018203,0.5116250973481336,0.5667215379425478,0.5158327496515898,0.35828200909153723,0.4227679675619228,625,275,15,2.5,49,3
0.6593961891596934,0.43470838516265126,0.5198908927600215,0.5090794713837545,0.26952296846816765,0.3511591059802866,625,275,15,2.5,49,11
0.6054842639806653,0.42850510208093445,0.4967687691708116,0.494685420861889,0.2606523584157427,0.33799544605984067,625,275,15,2.5,49,19
0.8102633243937134,0.2381805399033424,0.36763947697961025,0.7348135826723514,0.20682676810334,0.32140700045205706,625,275,15,11.25,5,3
0.5149603696155824,0.10231634877317623,0.16711635697112726,0.3995054862942634,0.11679879919369208,0.17757210883354713,625,275,15,11.25,5,11
0.6283290554139563,0.13525130374647557,,0.6752974076368718,0.09123004936339911,,625,275,15,11.25,5,19
0.8619786321136741,0.3016869958015025,0.44560700562796574,0.49540988303464767,0.09599514063405151,0.15974291135872018,625,275,15,11.25,27,3
0.771066482814745,0.2540147298762935,0.3742013223931469,0.48667745473342977,0.1872878571276085,,625,275,15,11.25,27,11
,0.2705773669820961,,,0.15133507609168775,,625,275,15,11.25,27,19
0.8411722621791089,0.40214506922279175,0.5430837995382937,0.5898777207507261,0.2621271513453873,0.3606661170577576,625,275,15,11.25,49,3
0.7306282073428906,0.2927173431037363,0.40786557072943785,0.6063409225833485,0.13000187161663798,0.2120700600487768,625,275,15,11.25,49,11
0.8499585999562737,0.28472181031181215,0.41772570391402153,0.3947079858931861,0.08411453984454827,,625,275,15,11.25,49,19
0.5917215120330833,0.06186142787874276,0.11073377051319579,0.565447546542694,0.015138571748455575,0.02941868023995181,625,275,15,20.0,5,3
0.7149750258184752,0.09744814683013395,0.17039029272280687,0.6401034398442843,0.054684411464886534,0.10028529379134339,625,275,15,20.0,5,11
0.8938800799346641,0.2236569843779468,0.3524007413739176,0.7991268045562534,0.22479571299686538,0.34538662752357036,625,275,15,20.0,5,19
0.8076500678239745,0.24923559061537712,0.3735674627318451,0.42480604039172204,0.10113852790235213,0.16178482590621454,625,275,15,20.0,27,3
0.8213591490400796,0.1462625346866298,0.24772608174812952,0.5914317931508495,0.07026287234887181,0.12555529144083521,625,275,15,20.0,27,11
0.8464311390985624,0.1729159245591004,0.27907438632281534,0.7392598129906677,0.03584555300425319,0.06786250216188397,625,275,15,20.0,27,19
0.8860166978463208,0.5960863610335556,0.7111981450746964,0.5992682068992259,0.33055497228628716,0.4237304243294975,625,275,15,20.0,49,3
0.8788665474308818,0.15791052183165105,0.26593232322000016,0.3842885499812313,0.036707890650614486,0.06670175058307631,625,275,15,20.0,49,11
0.8233774573092578,0.1863530859962702,0.29823463001360345,0.2517321878922112,0.027448530101516003,0.04796653738981262,625,275,15,20.0,49,19
0.7508613892587328,0.43660329451442126,0.5507490741603484,0.7536182497782626,0.4381803013780253,0.5529035977733153,625,275,57,2.5,5,3
0.6714856352945693,0.3474619815385012,0.4511266944618276,0.6505006412150838,0.3475095858914381,0.44779343911746744,625,275,57,2.5,5,11
0.6328661479566194,0.34650554052500854,0.44038162171460316,0.6047302189828618,0.3351645723806838,0.4237899382804042,625,275,57,2.5,5,19
0.6512173555637571,0.4820074473077346,0.553159742458926,0.575916603525529,0.3969957170725164,0.4691644835544414,625,275,57,2.5,27,3
0.6099922450162724,0.4343878022660643,0.5062782461573728,0.5211907883387336,0.3190203307702997,0.39477486088510483,625,275,57,2.5,27,11
0.5951236479959406,0.513414800231145,0.5502163707611826,0.5488573098103529,0.43645346779653754,0.48563218452928486,625,275,57,2.5,27,19
0.6639128081315724,0.5230848394209524,0.584666532687802,0.5831707020780982,0.3779932241370636,0.4579713295534475,625,275,57,2.5,49,3
0.6210540460878998,0.5457869674209348,0.5808269790897919,0.5146106689360295,0.38817969330072805,0.44226173366466864,625,275,57,2.5,49,11
0.6076534552990513,0.5219105091106824,0.5611044299404009,0.5270328344532458,0.38760570209711614,0.44650694806237023,625,275,57,2.5,49,19
0.5762480995548137,0.1361120490070331,0.2138363252208199,0.5915321717730556,0.13119790698241565,0.20828442145947143,625,275,57,11.25,5,3
0.586970034418257,0.13667845755240984,0.2197792944421767,0.5641232296879108,0.118753628424691,0.19430595650783197,625,275,57,11.25,5,11
0.5998065937912288,0.14178846725248906,0.223251206335601,0.5917002102054756,0.12612259164392606,0.2011332543349278,625,275,57,11.25,5,19
0.7537871429428837,0.2544429150357917,0.3743415496438741,0.5318270006021248,0.15075014805216827,0.23135736420796507,625,275,57,11.25,27,3
0.7909389006049973,0.25943105627115376,0.38901982906530447,0.6088432946602864,0.15409226642185042,0.24567538889275206,625,275,57,11.25,27,11
0.8381526619502728,0.30859012361900656,0.4495919022503261,0.6365665710420331,0.15527478936884911,0.2482257590765521,625,275,57,11.25,27,19
